id,date,calories,intensity,average_intensity,steps,datetime,hour,weekday,user_category
2320127002,2016-03-14,55,0,0,0,2016-03-14 12:00:00,12,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 13:00:00,13,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 14:00:00,14,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 15:00:00,15,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 16:00:00,16,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 17:00:00,17,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 18:00:00,18,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 19:00:00,19,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 20:00:00,20,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 21:00:00,21,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 22:00:00,22,Monday,Sedentary
2320127002,2016-03-14,55,0,0,0,2016-03-14 23:00:00,23,Monday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 00:00:00,0,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 01:00:00,1,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 02:00:00,2,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 03:00:00,3,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 04:00:00,4,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 05:00:00,5,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 06:00:00,6,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 07:00:00,7,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 08:00:00,8,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 09:00:00,9,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 10:00:00,10,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 11:00:00,11,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 12:00:00,12,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 13:00:00,13,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 14:00:00,14,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 15:00:00,15,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 16:00:00,16,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 17:00:00,17,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 18:00:00,18,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 19:00:00,19,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 20:00:00,20,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 21:00:00,21,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 22:00:00,22,Tuesday,Sedentary
2320127002,2016-03-15,55,0,0,0,2016-03-15 23:00:00,23,Tuesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 00:00:00,0,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 01:00:00,1,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 02:00:00,2,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 03:00:00,3,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 04:00:00,4,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 05:00:00,5,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 06:00:00,6,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 07:00:00,7,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 08:00:00,8,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 09:00:00,9,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 10:00:00,10,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 11:00:00,11,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 12:00:00,12,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 13:00:00,13,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 14:00:00,14,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 15:00:00,15,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 16:00:00,16,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 17:00:00,17,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 18:00:00,18,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 19:00:00,19,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 20:00:00,20,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 21:00:00,21,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 22:00:00,22,Wednesday,Sedentary
2320127002,2016-03-16,55,0,0,0,2016-03-16 23:00:00,23,Wednesday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 00:00:00,0,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 01:00:00,1,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 02:00:00,2,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 03:00:00,3,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 04:00:00,4,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 05:00:00,5,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 06:00:00,6,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 07:00:00,7,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 08:00:00,8,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 09:00:00,9,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 10:00:00,10,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 11:00:00,11,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 12:00:00,12,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 13:00:00,13,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 14:00:00,14,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 15:00:00,15,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 16:00:00,16,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 17:00:00,17,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 18:00:00,18,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 19:00:00,19,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 20:00:00,20,Thursday,Sedentary
2320127002,2016-03-17,55,0,0,0,2016-03-17 21:00:00,21,Thursday,Sedentary
2320127002,2016-03-17,56,0,0,0,2016-03-17 22:00:00,22,Thursday,Sedentary
2320127002,2016-03-17,56,0,0,0,2016-03-17 23:00:00,23,Thursday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 00:00:00,0,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 01:00:00,1,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 02:00:00,2,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 03:00:00,3,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 04:00:00,4,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 05:00:00,5,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 06:00:00,6,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 07:00:00,7,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 08:00:00,8,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 09:00:00,9,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 10:00:00,10,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 11:00:00,11,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 12:00:00,12,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 13:00:00,13,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 14:00:00,14,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 15:00:00,15,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 16:00:00,16,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 17:00:00,17,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 18:00:00,18,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 19:00:00,19,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 20:00:00,20,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 21:00:00,21,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 22:00:00,22,Friday,Sedentary
2320127002,2016-03-18,55,0,0,0,2016-03-18 23:00:00,23,Friday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 00:00:00,0,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 01:00:00,1,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 02:00:00,2,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 03:00:00,3,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 04:00:00,4,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 05:00:00,5,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 06:00:00,6,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 07:00:00,7,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 08:00:00,8,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 09:00:00,9,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 10:00:00,10,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 11:00:00,11,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 12:00:00,12,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 13:00:00,13,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 14:00:00,14,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 15:00:00,15,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 16:00:00,16,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 17:00:00,17,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 18:00:00,18,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 19:00:00,19,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 20:00:00,20,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 21:00:00,21,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 22:00:00,22,Saturday,Sedentary
2320127002,2016-03-19,55,0,0,0,2016-03-19 23:00:00,23,Saturday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 00:00:00,0,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 01:00:00,1,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 02:00:00,2,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 03:00:00,3,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 04:00:00,4,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 05:00:00,5,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 06:00:00,6,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 07:00:00,7,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 08:00:00,8,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 09:00:00,9,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 10:00:00,10,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 11:00:00,11,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 12:00:00,12,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 13:00:00,13,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 14:00:00,14,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 15:00:00,15,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 16:00:00,16,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 17:00:00,17,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 18:00:00,18,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 19:00:00,19,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 20:00:00,20,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 21:00:00,21,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 22:00:00,22,Sunday,Sedentary
2320127002,2016-03-20,55,0,0,0,2016-03-20 23:00:00,23,Sunday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 00:00:00,0,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 01:00:00,1,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 02:00:00,2,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 03:00:00,3,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 04:00:00,4,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 05:00:00,5,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 06:00:00,6,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 07:00:00,7,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 08:00:00,8,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 09:00:00,9,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 10:00:00,10,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 11:00:00,11,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 12:00:00,12,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 13:00:00,13,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 14:00:00,14,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 15:00:00,15,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 16:00:00,16,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 17:00:00,17,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 18:00:00,18,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 19:00:00,19,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 20:00:00,20,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 21:00:00,21,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 22:00:00,22,Monday,Sedentary
2320127002,2016-03-21,55,0,0,0,2016-03-21 23:00:00,23,Monday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 00:00:00,0,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 01:00:00,1,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 02:00:00,2,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 03:00:00,3,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 04:00:00,4,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 05:00:00,5,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 06:00:00,6,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 07:00:00,7,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 08:00:00,8,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 09:00:00,9,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 10:00:00,10,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 11:00:00,11,Tuesday,Sedentary
2320127002,2016-03-22,65,5,0.083333,89,2016-03-22 12:00:00,12,Tuesday,Sedentary
2320127002,2016-03-22,85,16,0.266667,218,2016-03-22 13:00:00,13,Tuesday,Sedentary
2320127002,2016-03-22,96,19,0.316667,528,2016-03-22 14:00:00,14,Tuesday,Sedentary
2320127002,2016-03-22,110,25,0.416667,788,2016-03-22 15:00:00,15,Tuesday,Sedentary
2320127002,2016-03-22,136,32,0.533333,1245,2016-03-22 16:00:00,16,Tuesday,Sedentary
2320127002,2016-03-22,106,24,0.4,659,2016-03-22 17:00:00,17,Tuesday,Sedentary
2320127002,2016-03-22,144,29,0.483333,1521,2016-03-22 18:00:00,18,Tuesday,Sedentary
2320127002,2016-03-22,72,10,0.166667,157,2016-03-22 19:00:00,19,Tuesday,Sedentary
2320127002,2016-03-22,55,0,0,0,2016-03-22 20:00:00,20,Tuesday,Sedentary
2320127002,2016-03-22,91,18,0.3,382,2016-03-22 21:00:00,21,Tuesday,Sedentary
2320127002,2016-03-22,86,16,0.266667,217,2016-03-22 22:00:00,22,Tuesday,Sedentary
2320127002,2016-03-22,108,24,0.4,738,2016-03-22 23:00:00,23,Tuesday,Sedentary
2320127002,2016-03-23,100,23,0.383333,473,2016-03-23 00:00:00,0,Wednesday,Sedentary
2320127002,2016-03-23,90,18,0.3,298,2016-03-23 01:00:00,1,Wednesday,Sedentary
2320127002,2016-03-23,91,20,0.333333,301,2016-03-23 02:00:00,2,Wednesday,Sedentary
2320127002,2016-03-23,90,20,0.333333,343,2016-03-23 03:00:00,3,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 04:00:00,4,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 05:00:00,5,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 06:00:00,6,Wednesday,Sedentary
2320127002,2016-03-23,97,22,0.366667,458,2016-03-23 07:00:00,7,Wednesday,Sedentary
2320127002,2016-03-23,94,21,0.35,388,2016-03-23 08:00:00,8,Wednesday,Sedentary
2320127002,2016-03-23,88,15,0.25,362,2016-03-23 09:00:00,9,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 10:00:00,10,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 11:00:00,11,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 12:00:00,12,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 13:00:00,13,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 14:00:00,14,Wednesday,Sedentary
2320127002,2016-03-23,76,11,0.183333,249,2016-03-23 15:00:00,15,Wednesday,Sedentary
2320127002,2016-03-23,136,44,0.733333,948,2016-03-23 16:00:00,16,Wednesday,Sedentary
2320127002,2016-03-23,96,21,0.35,482,2016-03-23 17:00:00,17,Wednesday,Sedentary
2320127002,2016-03-23,92,20,0.333333,412,2016-03-23 18:00:00,18,Wednesday,Sedentary
2320127002,2016-03-23,82,14,0.233333,285,2016-03-23 19:00:00,19,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 20:00:00,20,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 21:00:00,21,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 22:00:00,22,Wednesday,Sedentary
2320127002,2016-03-23,55,0,0,0,2016-03-23 23:00:00,23,Wednesday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 00:00:00,0,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 01:00:00,1,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 02:00:00,2,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 03:00:00,3,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 04:00:00,4,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 05:00:00,5,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 06:00:00,6,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 07:00:00,7,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 08:00:00,8,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 09:00:00,9,Thursday,Sedentary
2320127002,2016-03-24,61,3,0.05,59,2016-03-24 10:00:00,10,Thursday,Sedentary
2320127002,2016-03-24,102,26,0.433333,466,2016-03-24 11:00:00,11,Thursday,Sedentary
2320127002,2016-03-24,103,27,0.45,447,2016-03-24 12:00:00,12,Thursday,Sedentary
2320127002,2016-03-24,98,23,0.383333,451,2016-03-24 13:00:00,13,Thursday,Sedentary
2320127002,2016-03-24,90,19,0.316667,352,2016-03-24 14:00:00,14,Thursday,Sedentary
2320127002,2016-03-24,85,17,0.283333,290,2016-03-24 15:00:00,15,Thursday,Sedentary
2320127002,2016-03-24,65,5,0.083333,98,2016-03-24 16:00:00,16,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 17:00:00,17,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 18:00:00,18,Thursday,Sedentary
2320127002,2016-03-24,55,0,0,0,2016-03-24 19:00:00,19,Thursday,Sedentary
2320127002,2016-03-24,65,5,0.083333,99,2016-03-24 20:00:00,20,Thursday,Sedentary
2320127002,2016-03-24,83,13,0.216667,298,2016-03-24 21:00:00,21,Thursday,Sedentary
2320127002,2016-03-24,75,9,0.15,153,2016-03-24 22:00:00,22,Thursday,Sedentary
2320127002,2016-03-24,76,10,0.166667,193,2016-03-24 23:00:00,23,Thursday,Sedentary
2320127002,2016-03-25,73,8,0.133333,172,2016-03-25 00:00:00,0,Friday,Sedentary
2320127002,2016-03-25,68,6,0.1,130,2016-03-25 01:00:00,1,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 02:00:00,2,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 03:00:00,3,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 04:00:00,4,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 05:00:00,5,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 06:00:00,6,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 07:00:00,7,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 08:00:00,8,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 09:00:00,9,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 10:00:00,10,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 11:00:00,11,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 12:00:00,12,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 13:00:00,13,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 14:00:00,14,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 15:00:00,15,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 16:00:00,16,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 17:00:00,17,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 18:00:00,18,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 19:00:00,19,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 20:00:00,20,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 21:00:00,21,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 22:00:00,22,Friday,Sedentary
2320127002,2016-03-25,55,0,0,0,2016-03-25 23:00:00,23,Friday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 00:00:00,0,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 01:00:00,1,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 02:00:00,2,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 03:00:00,3,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 04:00:00,4,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 05:00:00,5,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 06:00:00,6,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 07:00:00,7,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 08:00:00,8,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 09:00:00,9,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 10:00:00,10,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 11:00:00,11,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 12:00:00,12,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 13:00:00,13,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 14:00:00,14,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 15:00:00,15,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 16:00:00,16,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 17:00:00,17,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 18:00:00,18,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 19:00:00,19,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 20:00:00,20,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 21:00:00,21,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 22:00:00,22,Saturday,Sedentary
2320127002,2016-03-26,55,0,0,0,2016-03-26 23:00:00,23,Saturday,Sedentary
2320127002,2016-03-27,55,0,0,0,2016-03-27 00:00:00,0,Sunday,Sedentary
